
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
25,Tue Dec 19 1995,,,Box Score,@,Golden State Warriors,L,,99,102,11,14,L 1,
26,Thu Dec 21 1995,,,Box Score,,Boston Celtics,W,,107,97,12,14,W 1,
27,Sat Dec 23 1995,,,Box Score,,Miami Heat,W,,87,75,13,14,W 2,
28,Wed Dec 27 1995,,,Box Score,,Los Angeles Clippers,L,,107,116,13,15,L 1,
29,Fri Dec 29 1995,,,Box Score,,Portland Trail Blazers,W,,102,99,14,15,W 1,
30,Sat Dec 30 1995,,,Box Score,@,Detroit Pistons,L,OT,100,102,14,16,L 1,
31,Thu Jan 4 1996,,,Box Score,,Chicago Bulls,L,,93,117,14,17,L 2,
32,Sat Jan 6 1996,,,Box Score,,Atlanta Hawks,W,,96,90,15,17,W 1,
33,Tue Jan 9 1996,,,Box Score,@,Toronto Raptors,W,,92,91,16,17,W 2,
34,Thu Jan 11 1996,,,Box Score,,Detroit Pistons,L,,93,95,16,18,L 1,
35,Sat Jan 13 1996,,,Box Score,@,Dallas Mavericks,W,,103,83,17,18,W 1,
36,Wed Jan 17 1996,,,Box Score,,New Jersey Nets,L,,93,97,17,19,L 1,
37,Fri Jan 19 1996,,,Box Score,@,Miami Heat,W,,114,106,18,19,W 1,
38,Sat Jan 20 1996,,,Box Score,,Golden State Warriors,L,,102,110,18,20,L 1,
39,Wed Jan 24 1996,,,Box Score,,Washington Bullets,W,,127,113,19,20,W 1,
40,Fri Jan 26 1996,,,Box Score,@,New Jersey Nets,L,,107,115,19,21,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Sat Jan 27 1996,,,Box Score,,Philadelphia 76ers,W,,110,105,20,21,W 1,
42,Mon Jan 29 1996,,,Box Score,,Cleveland Cavaliers,W,,88,86,21,21,W 2,
43,Thu Feb 1 1996,,,Box Score,,Houston Rockets,L,,111,116,21,22,L 1,
44,Sun Feb 4 1996,,,Box Score,@,Atlanta Hawks,L,,104,106,21,23,L 2,
45,Tue Feb 6 1996,,,Box Score,,San Antonio Spurs,L,,102,109,21,24,L 3,
46,Thu Feb 8 1996,,,Box Score,,Sacramento Kings,W,,115,105,22,24,W 1,
47,Tue Feb 13 1996,,,Box Score,@,Cleveland Cavaliers,L,,100,110,22,25,L 1,
48,Wed Feb 14 1996,,,Box Score,,New York Knicks,W,,120,100,23,25,W 1,
49,Fri Feb 16 1996,,,Box Score,,Denver Nuggets,W,,107,100,24,25,W 2,
50,Sun Feb 18 1996,,,Box Score,,Milwaukee Bucks,W,,122,99,25,25,W 3,
51,Wed Feb 21 1996,,,Box Score,,Washington Bullets,W,,96,92,26,25,W 4,
52,Fri Feb 23 1996,,,Box Score,@,Washington Bullets,W,,100,94,27,25,W 5,
53,Sat Feb 24 1996,,,Box Score,,Indiana Pacers,L,,90,104,27,26,L 1,
54,Tue Feb 27 1996,,,Box Score,@,Milwaukee Bucks,W,,88,84,28,26,W 1,
55,Wed Feb 28 1996,,,Box Score,@,Boston Celtics,L,OT,116,121,28,27,L 1,
56,Fri Mar 1 1996,,,Box Score,@,Minnesota Timberwolves,L,,101,105,28,28,L 2,
57,Sun Mar 3 1996,,,Box Score,@,Indiana Pacers,L,,100,103,28,29,L 3,
58,Tue Mar 5 1996,,,Box Score,,Orlando Magic,L,,97,123,28,30,L 4,
59,Thu Mar 7 1996,,,Box Score,,Dallas Mavericks,W,,119,105,29,30,W 1,
60,Fri Mar 8 1996,,,Box Score,@,Orlando Magic,L,OT,112,117,29,31,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 13 1996,,,Box Score,,Utah Jazz,W,,91,85,30,31,W 1,
62,Fri Mar 15 1996,,,Box Score,,Toronto Raptors,W,,113,101,31,31,W 2,
63,Sun Mar 17 1996,,,Box Score,,Phoenix Suns,W,,103,102,32,31,W 3,
64,Tue Mar 19 1996,,,Box Score,,Indiana Pacers,W,,102,94,33,31,W 4,
65,Wed Mar 20 1996,,,Box Score,@,Toronto Raptors,L,,89,107,33,32,L 1,
66,Fri Mar 22 1996,,,Box Score,,Atlanta Hawks,L,,92,117,33,33,L 2,
67,Sun Mar 24 1996,,,Box Score,@,Los Angeles Lakers,W,,103,94,34,33,W 1,
68,Tue Mar 26 1996,,,Box Score,@,Denver Nuggets,W,2OT,119,112,35,33,W 2,
69,Wed Mar 27 1996,,,Box Score,@,Seattle SuperSonics,L,,95,132,35,34,L 1,
70,Fri Mar 29 1996,,,Box Score,@,Sacramento Kings,L,OT,101,107,35,35,L 2,
71,Sun Mar 31 1996,,,Box Score,@,Vancouver Grizzlies,W,,121,88,36,35,W 1,
72,Tue Apr 2 1996,,,Box Score,,Los Angeles Lakers,W,,102,97,37,35,W 2,
73,Wed Apr 3 1996,,,Box Score,@,Detroit Pistons,L,,83,98,37,36,L 1,
74,Fri Apr 5 1996,,,Box Score,,Chicago Bulls,L,,92,126,37,37,L 2,
75,Sat Apr 6 1996,,,Box Score,@,Cleveland Cavaliers,W,,93,89,38,37,W 1,
76,Mon Apr 8 1996,,,Box Score,@,Chicago Bulls,W,,98,97,39,37,W 2,
77,Wed Apr 10 1996,,,Box Score,,Miami Heat,L,,95,116,39,38,L 1,
78,Sun Apr 14 1996,,,Box Score,@,Philadelphia 76ers,W,,94,78,40,38,W 1,
79,Mon Apr 15 1996,,,Box Score,@,Indiana Pacers,L,,87,90,40,39,L 1,
80,Thu Apr 18 1996,,,Box Score,,Milwaukee Bucks,L,,103,111,40,40,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 19 1996,,,Box Score,@,New York Knicks,W,,115,108,41,40,W 1,
82,Sun Apr 21 1996,,,Box Score,,Orlando Magic,L,,100,103,41,41,L 1,
