
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
52,Sun Feb 20 1994,,,Box Score,,Orlando Magic,L,,104,109,15,37,L 1,
53,Tue Feb 22 1994,,,Box Score,,Golden State Warriors,L,,113,117,15,38,L 2,
54,Fri Feb 25 1994,,,Box Score,@,Atlanta Hawks,L,,100,111,15,39,L 3,
55,Sat Feb 26 1994,,,Box Score,,Washington Bullets,W,,115,100,16,39,W 1,
56,Tue Mar 1 1994,,,Box Score,,Miami Heat,L,,102,110,16,40,L 1,
57,Sat Mar 5 1994,,,Box Score,,Detroit Pistons,W,,117,108,17,40,W 1,
58,Mon Mar 7 1994,,,Box Score,,Los Angeles Lakers,L,,84,106,17,41,L 1,
59,Wed Mar 9 1994,,,Box Score,,Indiana Pacers,L,,94,105,17,42,L 2,
60,Fri Mar 11 1994,,,Box Score,,Sacramento Kings,L,,100,108,17,43,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sat Mar 12 1994,,,Box Score,@,Indiana Pacers,L,,97,104,17,44,L 4,
62,Tue Mar 15 1994,,,Box Score,@,Miami Heat,L,,94,101,17,45,L 5,
63,Thu Mar 17 1994,,,Box Score,@,New York Knicks,L,,83,105,17,46,L 6,
64,Sun Mar 20 1994,,,Box Score,,Philadelphia 76ers,W,,103,101,18,46,W 1,
65,Tue Mar 22 1994,,,Box Score,@,Denver Nuggets,L,,94,108,18,47,L 1,
66,Thu Mar 24 1994,,,Box Score,@,Golden State Warriors,L,,112,114,18,48,L 2,
67,Fri Mar 25 1994,,,Box Score,@,Utah Jazz,L,,96,103,18,49,L 3,
68,Sun Mar 27 1994,,,Box Score,@,Los Angeles Lakers,L,,101,110,18,50,L 4,
69,Tue Mar 29 1994,,,Box Score,,Boston Celtics,L,OT,107,119,18,51,L 5,
70,Thu Mar 31 1994,,,Box Score,,Portland Trail Blazers,W,,111,109,19,51,W 1,
71,Sat Apr 2 1994,,,Box Score,@,Washington Bullets,L,,96,104,19,52,L 1,
72,Tue Apr 5 1994,,,Box Score,@,Orlando Magic,L,,97,104,19,53,L 2,
73,Wed Apr 6 1994,,,Box Score,@,Philadelphia 76ers,L,,114,115,19,54,L 3,
74,Sat Apr 9 1994,,,Box Score,@,Chicago Bulls,L,,99,125,19,55,L 4,
75,Tue Apr 12 1994,,,Box Score,@,Cleveland Cavaliers,L,,91,119,19,56,L 5,
76,Wed Apr 13 1994,,,Box Score,,New Jersey Nets,L,,105,107,19,57,L 6,
77,Fri Apr 15 1994,,,Box Score,,Atlanta Hawks,L,,96,105,19,58,L 7,
78,Sat Apr 16 1994,,,Box Score,,Cleveland Cavaliers,L,,90,91,19,59,L 8,
79,Tue Apr 19 1994,,,Box Score,@,Boston Celtics,L,,112,120,19,60,L 9,
80,Wed Apr 20 1994,,,Box Score,,Detroit Pistons,W,,103,78,20,60,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 22 1994,,,Box Score,,New York Knicks,L,,85,125,20,61,L 1,
82,Sat Apr 23 1994,,,Box Score,@,New Jersey Nets,L,,100,135,20,62,L 2,
