
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
52,Tue Mar 2 1993,,,Box Score,@,Orlando Magic,L,,89,108,13,39,L 2,
53,Thu Mar 4 1993,,,Box Score,,Cleveland Cavaliers,L,,95,103,13,40,L 3,
54,Sat Mar 6 1993,,,Box Score,,San Antonio Spurs,W,,106,105,14,40,W 1,
55,Mon Mar 8 1993,,,Box Score,,Philadelphia 76ers,L,,83,92,14,41,L 1,
56,Tue Mar 9 1993,,,Box Score,@,Utah Jazz,L,,107,116,14,42,L 2,
57,Thu Mar 11 1993,,,Box Score,@,Sacramento Kings,L,,95,109,14,43,L 3,
58,Fri Mar 12 1993,,,Box Score,@,Los Angeles Clippers,L,,93,117,14,44,L 4,
59,Sun Mar 14 1993,,,Box Score,,Los Angeles Clippers,L,,107,124,14,45,L 5,
60,Tue Mar 16 1993,,,Box Score,,Denver Nuggets,W,,100,97,15,45,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Thu Mar 18 1993,,,Box Score,@,Charlotte Hornets,L,,85,113,15,46,L 1,
62,Fri Mar 19 1993,,,Box Score,@,Atlanta Hawks,L,,103,121,15,47,L 2,
63,Sun Mar 21 1993,,,Box Score,,Charlotte Hornets,L,,95,99,15,48,L 3,
64,Tue Mar 23 1993,,,Box Score,@,Chicago Bulls,L,,100,107,15,49,L 4,
65,Wed Mar 24 1993,,,Box Score,,San Antonio Spurs,L,,92,105,15,50,L 5,
66,Fri Mar 26 1993,,,Box Score,,Golden State Warriors,L,,91,94,15,51,L 6,
67,Sun Mar 28 1993,,,Box Score,,Houston Rockets,W,,101,100,16,51,W 1,
68,Tue Mar 30 1993,,,Box Score,@,Golden State Warriors,W,,103,100,17,51,W 2,
69,Wed Mar 31 1993,,,Box Score,@,Los Angeles Lakers,W,,126,113,18,51,W 3,
70,Fri Apr 2 1993,,,Box Score,@,San Antonio Spurs,L,,101,108,18,52,L 1,
71,Sun Apr 4 1993,,,Box Score,@,Denver Nuggets,L,,94,120,18,53,L 2,
72,Wed Apr 7 1993,,,Box Score,,Indiana Pacers,L,,105,113,18,54,L 3,
73,Fri Apr 9 1993,,,Box Score,,Orlando Magic,L,,92,95,18,55,L 4,
74,Sun Apr 11 1993,,,Box Score,@,Portland Trail Blazers,L,,110,127,18,56,L 5,
75,Tue Apr 13 1993,,,Box Score,@,Seattle SuperSonics,L,,95,129,18,57,L 6,
76,Wed Apr 14 1993,,,Box Score,@,Phoenix Suns,L,,84,98,18,58,L 7,
77,Fri Apr 16 1993,,,Box Score,,Portland Trail Blazers,L,,109,117,18,59,L 8,
78,Sun Apr 18 1993,,,Box Score,@,Philadelphia 76ers,L,,79,106,18,60,L 9,
79,Tue Apr 20 1993,,,Box Score,,Los Angeles Lakers,L,,95,107,18,61,L 10,
80,Thu Apr 22 1993,,,Box Score,@,Houston Rockets,L,OT,110,112,18,62,L 11,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 23 1993,,,Box Score,@,Dallas Mavericks,L,,100,103,18,63,L 12,
82,Sun Apr 25 1993,,,Box Score,,Utah Jazz,W,,113,111,19,63,W 1,
