
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
36,Sun Jan 24 1993,,,Box Score,@,Miami Heat,L,,106,122,3,33,L 3,
37,Tue Jan 26 1993,,,Box Score,,Chicago Bulls,L,,88,123,3,34,L 4,
38,Fri Jan 29 1993,,,Box Score,,Sacramento Kings,L,,120,130,3,35,L 5,
39,Sat Jan 30 1993,,,Box Score,@,Phoenix Suns,L,,105,126,3,36,L 6,
40,Mon Feb 1 1993,,,Box Score,,New Jersey Nets,L,,96,115,3,37,L 7,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Feb 3 1993,,,Box Score,,Houston Rockets,L,,102,119,3,38,L 8,
42,Fri Feb 5 1993,,,Box Score,,Indiana Pacers,W,,105,104,4,38,W 1,
43,Sat Feb 6 1993,,,Box Score,@,Denver Nuggets,L,,93,111,4,39,L 1,
44,Mon Feb 8 1993,,,Box Score,@,Los Angeles Lakers,L,OT,100,108,4,40,L 2,
45,Wed Feb 10 1993,,,Box Score,,Washington Bullets,L,,102,110,4,41,L 3,
46,Fri Feb 12 1993,,,Box Score,,Boston Celtics,L,,100,109,4,42,L 4,
47,Sat Feb 13 1993,,,Box Score,,Philadelphia 76ers,L,,96,119,4,43,L 5,
48,Tue Feb 16 1993,,,Box Score,@,New York Knicks,L,,87,117,4,44,L 6,
49,Wed Feb 17 1993,,,Box Score,@,Cleveland Cavaliers,L,,97,124,4,45,L 7,
50,Wed Feb 24 1993,,,Box Score,,Denver Nuggets,L,,92,113,4,46,L 8,
51,Fri Feb 26 1993,,,Box Score,@,Minnesota Timberwolves,L,,89,99,4,47,L 9,
52,Sun Feb 28 1993,,,Box Score,@,Indiana Pacers,L,,96,110,4,48,L 10,
53,Tue Mar 2 1993,,,Box Score,@,Milwaukee Bucks,L,,86,120,4,49,L 11,
54,Wed Mar 3 1993,,,Box Score,@,Chicago Bulls,L,,97,125,4,50,L 12,
55,Fri Mar 5 1993,,,Box Score,,Houston Rockets,L,,86,105,4,51,L 13,
56,Sat Mar 6 1993,,,Box Score,,Phoenix Suns,L,,102,109,4,52,L 14,
57,Tue Mar 9 1993,,,Box Score,@,San Antonio Spurs,L,,84,119,4,53,L 15,
58,Wed Mar 10 1993,,,Box Score,,Portland Trail Blazers,L,,96,124,4,54,L 16,
59,Fri Mar 12 1993,,,Box Score,@,Phoenix Suns,L,,98,116,4,55,L 17,
60,Sat Mar 13 1993,,,Box Score,@,Sacramento Kings,L,,94,122,4,56,L 18,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Mon Mar 15 1993,,,Box Score,,Utah Jazz,L,,96,109,4,57,L 19,
62,Wed Mar 17 1993,,,Box Score,,Orlando Magic,W,,102,96,5,57,W 1,
63,Fri Mar 19 1993,,,Box Score,@,Philadelphia 76ers,W,,89,87,6,57,W 2,
64,Sun Mar 21 1993,,,Box Score,@,New Jersey Nets,L,,84,106,6,58,L 1,
65,Tue Mar 23 1993,,,Box Score,@,Atlanta Hawks,L,,107,125,6,59,L 2,
66,Wed Mar 24 1993,,,Box Score,@,Washington Bullets,W,,101,98,7,59,W 1,
67,Fri Mar 26 1993,,,Box Score,@,Boston Celtics,L,,97,106,7,60,L 1,
68,Sun Mar 28 1993,,,Box Score,,San Antonio Spurs,L,,107,114,7,61,L 2,
69,Wed Mar 31 1993,,,Box Score,,Seattle SuperSonics,L,,96,103,7,62,L 3,
70,Fri Apr 2 1993,,,Box Score,,Golden State Warriors,L,,93,134,7,63,L 4,
71,Sun Apr 4 1993,,,Box Score,@,Los Angeles Clippers,L,,115,119,7,64,L 5,
72,Tue Apr 6 1993,,,Box Score,@,Seattle SuperSonics,W,,109,107,8,64,W 1,
73,Thu Apr 8 1993,,,Box Score,@,Portland Trail Blazers,L,,107,126,8,65,L 1,
74,Sat Apr 10 1993,,,Box Score,@,Golden State Warriors,L,,94,100,8,66,L 2,
75,Mon Apr 12 1993,,,Box Score,@,Utah Jazz,L,,94,107,8,67,L 3,
76,Wed Apr 14 1993,,,Box Score,,Los Angeles Lakers,L,,99,112,8,68,L 4,
77,Fri Apr 16 1993,,,Box Score,,Denver Nuggets,W,,99,86,9,68,W 1,
78,Sat Apr 17 1993,,,Box Score,,Sacramento Kings,L,OT,107,108,9,69,L 1,
79,Tue Apr 20 1993,,,Box Score,,Los Angeles Clippers,L,,98,107,9,70,L 2,
80,Wed Apr 21 1993,,,Box Score,@,Denver Nuggets,L,,112,137,9,71,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 23 1993,,,Box Score,,Minnesota Timberwolves,W,,103,100,10,71,W 1,
82,Sat Apr 24 1993,,,Box Score,@,Houston Rockets,W,,128,123,11,71,W 2,
