
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
32,Sun Dec 30 2001,6:00p EST,,Box Score,,Boston Celtics,W,,109,94,23,9,W 4,
33,Wed Jan 2 2002,7:00p EST,,Box Score,,Los Angeles Clippers,W,,105,91,24,9,W 5,
34,Sat Jan 5 2002,7:00p EST,,Box Score,@,Phoenix Suns,W,,118,112,25,9,W 6,
35,Sun Jan 6 2002,6:00p EST,,Box Score,,Milwaukee Bucks,W,,115,101,26,9,W 7,
36,Sun Jan 13 2002,6:00p EST,,Box Score,,Phoenix Suns,W,,103,100,27,9,W 8,
37,Tue Jan 15 2002,7:00p EST,,Box Score,,Cleveland Cavaliers,W,,109,102,28,9,W 9,
38,Wed Jan 16 2002,6:00p EST,,Box Score,@,Denver Nuggets,W,,112,107,29,9,W 10,
39,Fri Jan 18 2002,7:00p EST,,Box Score,,Golden State Warriors,W,,121,97,30,9,W 11,
40,Mon Jan 21 2002,7:00p EST,,Box Score,,Memphis Grizzlies,W,,112,98,31,9,W 12,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Tue Jan 22 2002,7:30p EST,,Box Score,@,Portland Trail Blazers,L,OT,110,116,31,10,L 1,
42,Thu Jan 24 2002,6:00p EST,,Box Score,,Utah Jazz,W,,113,80,32,10,W 1,
43,Sat Jan 26 2002,3:30p EST,,Box Score,@,Utah Jazz,W,,114,90,33,10,W 2,
44,Thu Jan 31 2002,7:00p EST,,Box Score,@,Seattle SuperSonics,W,,99,95,34,10,W 3,
45,Fri Feb 1 2002,7:00p EST,,Box Score,,Denver Nuggets,W,,132,96,35,10,W 4,
46,Sun Feb 3 2002,1:30p EST,,Box Score,@,Minnesota Timberwolves,W,,112,107,36,10,W 5,
47,Mon Feb 4 2002,7:30p EST,,Box Score,@,New Jersey Nets,L,,83,117,36,11,L 1,
48,Wed Feb 6 2002,7:00p EST,,Box Score,@,Boston Celtics,W,,102,85,37,11,W 1,
49,Thu Feb 7 2002,7:00p EST,,Box Score,@,Washington Wizards,L,,101,108,37,12,L 1,
50,Tue Feb 12 2002,7:30p EST,,Box Score,,San Antonio Spurs,W,,99,86,38,12,W 1,
51,Thu Feb 14 2002,6:00p EST,,Box Score,,Washington Wizards,W,,109,93,39,12,W 2,
52,Sun Feb 17 2002,6:00p EST,,Box Score,,Seattle SuperSonics,L,,116,126,39,13,L 1,
53,Tue Feb 19 2002,7:00p EST,,Box Score,,Atlanta Hawks,W,,99,79,40,13,W 1,
54,Thu Feb 21 2002,8:00p EST,,Box Score,@,San Antonio Spurs,L,,92,115,40,14,L 1,
55,Sat Feb 23 2002,4:30p EST,,Box Score,@,Dallas Mavericks,L,,97,111,40,15,L 2,
56,Tue Feb 26 2002,7:30p EST,,Box Score,,Utah Jazz,W,,107,81,41,15,W 1,
57,Fri Mar 1 2002,7:30p EST,,Box Score,@,Golden State Warriors,W,,116,108,42,15,W 2,
58,Sun Mar 3 2002,3:00p EST,,Box Score,,Indiana Pacers,L,,86,97,42,16,L 1,
59,Mon Mar 4 2002,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,95,107,42,17,L 2,
60,Fri Mar 8 2002,7:00p EST,,Box Score,,Charlotte Hornets,W,,99,87,43,17,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Sun Mar 10 2002,2:00p EST,,Box Score,@,Milwaukee Bucks,W,,98,73,44,17,W 2,
62,Mon Mar 11 2002,7:30p EST,,Box Score,@,Chicago Bulls,W,,107,103,45,17,W 3,
63,Wed Mar 13 2002,8:00p EST,,Box Score,@,Philadelphia 76ers,W,,92,88,46,17,W 4,
64,Thu Mar 14 2002,7:30p EST,,Box Score,@,New York Knicks,L,,96,113,46,18,L 1,
65,Sun Mar 17 2002,3:00p EST,,Box Score,@,Toronto Raptors,W,,116,113,47,18,W 1,
66,Tue Mar 19 2002,7:30p EST,,Box Score,,Houston Rockets,W,,110,87,48,18,W 2,
67,Thu Mar 21 2002,7:00p EST,,Box Score,,Denver Nuggets,W,,118,82,49,18,W 3,
68,Sun Mar 24 2002,3:30p EST,,Box Score,,Los Angeles Lakers,L,,96,97,49,19,L 1,
69,Tue Mar 26 2002,7:30p EST,,Box Score,,Los Angeles Clippers,W,,107,90,50,19,W 1,
70,Thu Mar 28 2002,7:30p EST,,Box Score,@,Houston Rockets,W,,101,74,51,19,W 2,
71,Fri Mar 29 2002,7:30p EST,,Box Score,@,Charlotte Hornets,W,,92,87,52,19,W 3,
72,Sun Mar 31 2002,2:00p EST,,Box Score,@,Atlanta Hawks,W,,92,91,53,19,W 4,
73,Tue Apr 2 2002,7:00p EST,,Box Score,@,Memphis Grizzlies,W,,107,83,54,19,W 5,
74,Wed Apr 3 2002,7:30p EST,,Box Score,@,Detroit Pistons,W,,107,86,55,19,W 6,
75,Fri Apr 5 2002,7:00p EST,,Box Score,@,Utah Jazz,W,,117,109,56,19,W 7,
76,Sun Apr 7 2002,3:00p EST,,Box Score,,New York Knicks,W,,116,82,57,19,W 8,
77,Tue Apr 9 2002,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,122,103,58,19,W 9,
78,Wed Apr 10 2002,7:30p EST,,Box Score,@,Golden State Warriors,W,,118,116,59,19,W 10,
79,Fri Apr 12 2002,7:30p EST,,Box Score,@,Los Angeles Clippers,W,,125,106,60,19,W 11,
80,Sun Apr 14 2002,6:00p EST,,Box Score,,Dallas Mavericks,L,,100,113,60,20,L 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Tue Apr 16 2002,7:00p EST,,Box Score,,Golden State Warriors,W,,120,106,61,20,W 1,
82,Wed Apr 17 2002,7:30p EST,,Box Score,@,Los Angeles Lakers,L,,95,109,61,21,L 1,
