
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
60,Tue Feb 27 2001,7:30p EST,,Box Score,@,Sacramento Kings,L,OT,93,106,20,40,L 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Thu Mar 1 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,81,94,20,41,L 3,
62,Fri Mar 2 2001,7:30p EST,,Box Score,,Sacramento Kings,W,,88,81,21,41,W 1,
63,Mon Mar 5 2001,7:30p EST,,Box Score,,Denver Nuggets,W,,99,86,22,41,W 2,
64,Thu Mar 8 2001,7:30p EST,,Box Score,@,Houston Rockets,L,,87,99,22,42,L 1,
65,Sun Mar 11 2001,7:30p EST,,Box Score,@,Dallas Mavericks,L,,93,111,22,43,L 2,
66,Mon Mar 12 2001,7:30p EST,,Box Score,@,San Antonio Spurs,L,,81,99,22,44,L 3,
67,Fri Mar 16 2001,7:30p EST,,Box Score,,Golden State Warriors,W,,94,76,23,44,W 1,
68,Sun Mar 18 2001,6:00p EST,,Box Score,,Utah Jazz,L,,96,111,23,45,L 1,
69,Tue Mar 20 2001,7:30p EST,,Box Score,,Philadelphia 76ers,W,,88,77,24,45,W 1,
70,Thu Mar 22 2001,7:30p EST,,Box Score,,Houston Rockets,W,,97,92,25,45,W 2,
71,Mon Mar 26 2001,7:00p EST,,Box Score,@,Portland Trail Blazers,L,,96,104,25,46,L 1,
72,Tue Mar 27 2001,7:30p EST,,Box Score,,Detroit Pistons,W,,101,94,26,46,W 1,
73,Fri Mar 30 2001,7:00p EST,,Box Score,@,Seattle SuperSonics,L,,84,94,26,47,L 1,
74,Sat Mar 31 2001,7:30p EST,,Box Score,,Cleveland Cavaliers,W,,104,97,27,47,W 1,
75,Wed Apr 4 2001,7:00p EST,,Box Score,@,Vancouver Grizzlies,L,,78,86,27,48,L 1,
76,Fri Apr 6 2001,7:30p EST,,Box Score,,Milwaukee Bucks,W,OT,113,110,28,48,W 1,
77,Sat Apr 7 2001,7:30p EST,,Box Score,,San Antonio Spurs,L,,83,93,28,49,L 1,
78,Tue Apr 10 2001,7:30p EST,,Box Score,@,Sacramento Kings,L,OT,109,116,28,50,L 2,
79,Fri Apr 13 2001,7:30p EST,,Box Score,,Minnesota Timberwolves,W,,111,105,29,50,W 1,
80,Sat Apr 14 2001,7:30p EST,,Box Score,@,Golden State Warriors,W,,106,94,30,50,W 2,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Mon Apr 16 2001,7:30p EST,,Box Score,,Phoenix Suns,W,,100,80,31,50,W 3,
82,Tue Apr 17 2001,7:00p EST,,Box Score,@,Utah Jazz,L,,92,97,31,51,L 1,
