
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
31,Sat Jan 7 1995,,,Box Score,,San Antonio Spurs,L,,88,103,5,26,L 1,
32,Tue Jan 10 1995,,,Box Score,@,San Antonio Spurs,L,,97,108,5,27,L 2,
33,Wed Jan 11 1995,,,Box Score,@,Dallas Mavericks,L,,93,98,5,28,L 3,
34,Fri Jan 13 1995,,,Box Score,@,Seattle SuperSonics,L,,101,108,5,29,L 4,
35,Sat Jan 14 1995,,,Box Score,,Phoenix Suns,L,,108,134,5,30,L 5,
36,Mon Jan 16 1995,,,Box Score,@,Los Angeles Lakers,L,,88,96,5,31,L 6,
37,Wed Jan 18 1995,,,Box Score,,Cleveland Cavaliers,W,,92,83,6,31,W 1,
38,Fri Jan 20 1995,,,Box Score,,Portland Trail Blazers,L,,97,108,6,32,L 1,
39,Sat Jan 21 1995,,,Box Score,,Sacramento Kings,L,,86,92,6,33,L 2,at Anaheim CA
40,Mon Jan 23 1995,,,Box Score,@,Cleveland Cavaliers,L,,68,90,6,34,L 3,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
41,Wed Jan 25 1995,,,Box Score,@,Boston Celtics,W,,107,98,7,34,W 1,
42,Thu Jan 26 1995,,,Box Score,@,New York Knicks,L,,74,87,7,35,L 1,
43,Sat Jan 28 1995,,,Box Score,@,Washington Bullets,L,,87,93,7,36,L 2,
44,Mon Jan 30 1995,,,Box Score,@,Detroit Pistons,L,,95,102,7,37,L 3,
45,Fri Feb 3 1995,,,Box Score,@,Golden State Warriors,L,,89,106,7,38,L 4,
46,Sat Feb 4 1995,,,Box Score,,Los Angeles Lakers,L,,118,121,7,39,L 5,
47,Tue Feb 7 1995,,,Box Score,,Utah Jazz,L,,88,101,7,40,L 6,
48,Thu Feb 9 1995,,,Box Score,,Houston Rockets,W,,122,107,8,40,W 1,
49,Tue Feb 14 1995,,,Box Score,@,Houston Rockets,L,,104,124,8,41,L 1,
50,Fri Feb 17 1995,,,Box Score,,Boston Celtics,W,2OT,127,121,9,41,W 1,
51,Sat Feb 18 1995,,,Box Score,@,Sacramento Kings,L,,92,109,9,42,L 1,
52,Tue Feb 21 1995,,,Box Score,@,Denver Nuggets,L,,80,118,9,43,L 2,
53,Wed Feb 22 1995,,,Box Score,@,Utah Jazz,L,,109,118,9,44,L 3,
54,Fri Feb 24 1995,,,Box Score,@,Phoenix Suns,L,,106,118,9,45,L 4,
55,Sat Feb 25 1995,,,Box Score,,Los Angeles Lakers,W,,83,81,10,45,W 1,
56,Mon Feb 27 1995,,,Box Score,@,Portland Trail Blazers,L,,83,96,10,46,L 1,
57,Tue Feb 28 1995,,,Box Score,,Phoenix Suns,W,,110,99,11,46,W 1,
58,Thu Mar 2 1995,,,Box Score,,Seattle SuperSonics,L,,88,116,11,47,L 1,at Anaheim CA
59,Sat Mar 4 1995,,,Box Score,,Denver Nuggets,L,,89,101,11,48,L 2,
60,Mon Mar 6 1995,,,Box Score,,Minnesota Timberwolves,W,,101,88,12,48,W 1,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
61,Wed Mar 8 1995,,,Box Score,@,Golden State Warriors,L,,107,120,12,49,L 1,
62,Fri Mar 10 1995,,,Box Score,,Golden State Warriors,W,,121,102,13,49,W 1,
63,Sun Mar 12 1995,,,Box Score,,Sacramento Kings,L,,93,105,13,50,L 1,
64,Wed Mar 15 1995,,,Box Score,,Detroit Pistons,W,,117,87,14,50,W 1,
65,Fri Mar 17 1995,,,Box Score,,Miami Heat,L,,98,120,14,51,L 1,
66,Sun Mar 19 1995,,,Box Score,@,Minnesota Timberwolves,L,,93,96,14,52,L 2,
67,Mon Mar 20 1995,,,Box Score,@,Atlanta Hawks,L,,102,106,14,53,L 3,
68,Wed Mar 22 1995,,,Box Score,@,Indiana Pacers,L,,103,107,14,54,L 4,
69,Thu Mar 23 1995,,,Box Score,@,Milwaukee Bucks,L,,93,104,14,55,L 5,
70,Sat Mar 25 1995,,,Box Score,,New York Knicks,L,,86,94,14,56,L 6,
71,Mon Mar 27 1995,,,Box Score,@,Denver Nuggets,L,,104,113,14,57,L 7,
72,Thu Mar 30 1995,,,Box Score,,Houston Rockets,L,,96,108,14,58,L 8,
73,Sat Apr 1 1995,,,Box Score,,Utah Jazz,W,,116,98,15,58,W 1,at Anaheim CA
74,Tue Apr 4 1995,,,Box Score,,San Antonio Spurs,L,,89,113,15,59,L 1,
75,Sat Apr 8 1995,,,Box Score,@,Sacramento Kings,W,OT,112,105,16,59,W 1,
76,Tue Apr 11 1995,,,Box Score,,Sacramento Kings,L,,85,117,16,60,L 1,
77,Thu Apr 13 1995,,,Box Score,,Denver Nuggets,L,,103,125,16,61,L 2,
78,Sat Apr 15 1995,,,Box Score,@,Utah Jazz,L,,83,105,16,62,L 3,
79,Mon Apr 17 1995,,,Box Score,@,Houston Rockets,L,,111,121,16,63,L 4,
80,Tue Apr 18 1995,,,Box Score,@,Dallas Mavericks,L,,91,104,16,64,L 5,
G,Date,,,,,Opponent,,,Tm,Opp,W,L,Streak,Notes
81,Fri Apr 21 1995,,,Box Score,@,San Antonio Spurs,L,,96,107,16,65,L 6,
82,Sun Apr 23 1995,,,Box Score,,Dallas Mavericks,W,,124,102,17,65,W 1,
